ENGINE_POWER,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,THROTTLE_POS,TROUBLE_CODES,TIMING_ADVANCE
1.6,car6,44.0,6.30,619.0,35.0,24.0,5,P0133,65.5
1.6,car6,45.0,5.90,863.0,34.0,24.0,4,P0133,52.9
1.6,car6,46.0,5.90,861.0,34.0,24.0,4,P0133,54.9
1.6,car6,47.0,21.20,1283.0,53.0,24.0,9,P0133,56.5
1.6,car6,48.0,19.60,1570.0,33.0,24.0,10,P0133,66.7
1.6,car6,49.0,8.20,1552.0,35.0,24.0,5,P0133,74.1
1.6,car6,49.0,17.60,1634.0,20.0,24.0,9,P0133,69.4
1.6,car6,48.0,7.10,1954.0,33.0,24.0,4,P0133,44.3
1.6,car6,48.0,10.20,1981.0,25.0,24.0,6,P0133,77.6
1.6,car6,48.0,11.00,1848.0,34.0,25.0,8,P0133,76.1
1.6,car6,47.0,8.60,1823.0,51.0,25.0,4,P0133,56.1
1.6,car6,47.0,10.20,1811.0,49.0,25.0,6,P0133,71.4
1.6,car6,47.0,19.60,1262.0,32.0,25.0,11,P0133,65.9
1.6,car6,48.0,17.30,951.0,32.0,25.0,21,P0133,60.0
1.6,car6,48.0,5.10,928.0,48.0,26.0,4,P0133,51.8
1.6,car6,50.0,7.10,870.0,34.0,25.0,4,P0133,49.4
1.6,car6,51.0,5.50,839.0,34.0,26.0,4,P0133,53.7
1.6,car6,52.0,5.50,833.0,34.0,26.0,3,P0133,54.1
1.6,car6,53.0,5.50,841.0,32.0,26.0,3,P0133,52.9
1.6,car6,55.0,5.10,855.0,32.0,26.0,3,P0133,56.5
1.6,car6,56.0,5.10,834.0,42.0,26.0,3,P0133,58.8
1.6,car6,57.0,5.50,767.0,39.0,26.0,10,P0133,52.9
1.6,car6,58.0,36.10,2267.0,50.0,27.0,18,P0133,69.4
1.6,car6,59.0,27.50,2057.0,22.0,26.0,13,P0133,71.4
1.6,car6,59.0,9.00,1810.0,67.0,27.0,5,P0133,52.9
1.6,car6,59.0,7.80,1734.0,32.0,27.0,4,P0133,58.8
1.6,car6,60.0,23.10,1714.0,19.0,27.0,10,P0133,67.1
1.6,car6,59.0,5.10,1011.0,33.0,27.0,3,P0133,43.5
1.6,car6,60.0,5.10,836.0,32.0,27.0,3,P0133,54.9
1.6,car6,60.0,5.10,828.0,56.0,27.0,3,P0133,57.3
1.6,car6,61.0,9.40,1145.0,29.0,27.0,4,P0133,69.0
1.6,car6,62.0,28.60,1335.0,80.0,28.0,28,P0133,57.6
1.6,car6,63.0,23.90,1839.0,59.0,28.0,5,P0133,65.9
1.6,car6,63.0,6.30,1742.0,29.0,27.0,3,P0133,59.6
1.6,car6,62.0,43.90,1960.0,74.0,28.0,31,P0133,65.5
1.6,car6,62.0,7.50,2207.0,20.0,28.0,6,P0133,58.8
1.6,car6,61.0,10.60,1029.0,91.0,29.0,15,P0133,58.8
1.6,car6,62.0,44.70,2058.0,66.0,29.0,36,P0133,63.5
1.6,car6,63.0,36.10,2261.0,26.0,29.0,15,P0133,69.4
1.6,car6,63.0,22.00,1748.0,74.0,30.0,21,P0133,57.6
1.6,car6,62.0,26.70,2143.0,42.0,29.0,10,P0133,68.2
1.6,car6,61.0,11.80,1932.0,20.0,29.0,5,P0133,73.7
1.6,car6,60.0,5.50,1706.0,24.0,30.0,4,P0133,44.3
1.6,car6,59.0,5.10,949.0,96.0,30.0,3,P0133,53.7
1.6,car6,58.0,63.50,2754.0,95.0,30.0,41,P0133,67.8
1.6,car6,59.0,10.60,1816.0,82.0,30.0,4,P0133,55.3
1.6,car6,60.0,8.60,1761.0,19.0,30.0,4,P0133,56.5
1.6,car6,61.0,12.50,1015.0,90.0,31.0,18,P0133,51.8
1.6,car6,63.0,45.10,2168.0,56.0,31.0,25,P0133,67.8
1.6,car6,63.0,5.10,1231.0,71.0,31.0,9,P0133,43.5
1.6,car6,64.0,7.80,1695.0,31.0,31.0,4,P0133,64.3
1.6,car6,65.0,29.40,1699.0,25.0,31.0,11,P0133,64.7
1.6,car6,65.0,27.10,1688.0,54.0,31.0,15,P0133,65.9
1.6,car6,66.0,5.10,908.0,53.0,31.0,3,P0133,55.3
1.6,car6,66.0,39.20,2284.0,63.0,31.0,12,P0133,66.7
1.6,car6,66.0,16.10,1709.0,23.0,31.0,4,P0133,70.2
1.6,car6,67.0,5.10,850.0,32.0,31.0,4,P0133,55.3
1.6,car6,67.0,9.40,1367.0,28.0,32.0,13,P0133,68.2
1.6,car6,68.0,6.30,1813.0,18.0,32.0,4,P0133,54.1
1.6,car6,67.0,25.90,1613.0,23.0,32.0,16,P0133,66.7
1.6,car6,67.0,6.70,1613.0,24.0,32.0,4,P0133,51.4
1.6,car6,67.0,7.10,1008.0,33.0,33.0,4,P0133,59.6
1.6,car6,67.0,40.40,1813.0,76.0,33.0,17,P0133,63.5
1.6,car6,68.0,14.90,1728.0,54.0,33.0,11,P0133,74.1
1.6,car6,68.0,23.10,1861.0,23.0,33.0,11,P0133,70.2
1.6,car6,67.0,5.90,1591.0,27.0,33.0,4,P0133,54.1
1.6,car6,67.0,21.60,1924.0,36.0,33.0,6,P0133,67.1
1.6,car6,66.0,5.90,1843.0,18.0,33.0,4,P0133,44.3
1.6,car6,65.0,24.70,1679.0,25.0,33.0,13,P0133,66.7
1.6,car6,66.0,26.70,1781.0,24.0,33.0,8,P0133,67.1
1.6,car6,66.0,5.50,1104.0,32.0,33.0,4,P0133,54.1
1.6,car6,66.0,15.70,1479.0,24.0,33.0,15,P0133,63.1
1.6,car6,67.0,29.00,2357.0,28.0,33.0,4,P0133,69.4
1.6,car6,68.0,7.50,1523.0,26.0,33.0,4,P0133,52.5
1.6,car6,75.0,31.00,2202.0,58.0,35.0,10,P0133,62.4
1.6,car6,76.0,5.10,1510.0,27.0,35.0,3,P0133,54.9
1.6,car6,78.0,5.50,848.0,35.0,35.0,7,P0133,54.9
1.6,car6,79.0,9.00,982.0,48.0,36.0,9,P0133,60.8
1.6,car6,81.0,7.80,1100.0,37.0,36.0,4,P0133,48.2
1.6,car6,81.0,7.50,757.0,58.0,36.0,4,P0133,51.8
1.6,car6,82.0,10.60,1330.0,39.0,36.0,4,P0133,63.1
1.6,car6,93.0,5.90,753.0,63.0,37.0,4,P0133,56.5
1.6,car6,93.0,35.30,1512.0,96.0,39.0,18,P0133,53.7
1.6,car6,94.0,22.40,1228.0,29.0,38.0,15,P0133,57.3
1.6,car6,93.0,5.50,745.0,44.0,38.0,4,P0133,57.6
1.6,car6,91.0,36.50,1375.0,68.0,39.0,19,P0133,51.8
1.6,car6,91.0,9.80,1613.0,18.0,39.0,4,P0133,70.2
1.6,car6,85.0,6.30,1992.0,18.0,39.0,4,P0133,46.7
1.6,car6,84.0,9.00,1129.0,65.0,40.0,15,P0133,56.1
1.6,car6,83.0,5.90,1706.0,51.0,40.0,4,P0133,47.8
1.6,car6,82.0,8.60,1754.0,44.0,40.0,4,P0133,71.4
1.6,car6,81.0,16.10,1799.0,47.0,41.0,9,P0133,72.9
1.6,car6,80.0,20.00,2006.0,19.0,41.0,8,P0133,72.9
1.6,car6,78.0,15.70,1991.0,18.0,41.0,7,P0133,54.1
1.6,car6,77.0,14.90,1902.0,23.0,41.0,4,P0133,72.9
1.6,car6,76.0,30.60,2000.0,46.0,42.0,13,P0133,68.2
1.6,car6,75.0,23.10,2212.0,17.0,41.0,11,P0133,73.7
1.6,car6,75.0,20.80,2136.0,19.0,41.0,9,P0133,72.9
1.6,car6,75.0,37.60,2288.0,71.0,42.0,4,P0133,67.8
1.6,car6,75.0,25.50,2043.0,47.0,42.0,14,P0133,70.6
1.6,car6,75.0,6.70,1719.0,31.0,42.0,3,P0133,44.7
1.6,car6,75.0,29.00,1982.0,51.0,42.0,9,P0133,67.8
1.6,car6,75.0,16.90,2447.0,20.0,42.0,8,P0133,63.5
1.6,car6,74.0,9.40,2042.0,30.0,42.0,9,P0133,63.1
1.6,car6,74.0,6.70,1783.0,25.0,42.0,3,P0133,51.4
1.6,car6,73.0,39.20,1821.0,24.0,42.0,25,P0133,61.2
1.6,car6,73.0,25.90,1876.0,59.0,42.0,14,P0133,69.0
1.6,car6,73.0,26.70,2176.0,19.0,41.0,5,P0133,71.4
1.6,car6,72.0,32.20,1670.0,24.0,42.0,11,P0133,65.9
1.6,car6,73.0,6.70,1271.0,23.0,42.0,8,P0133,54.9
1.6,car6,73.0,5.50,1032.0,32.0,42.0,3,P0133,47.8
1.6,car6,74.0,5.50,1031.0,54.0,42.0,8,P0133,43.1
1.6,car6,74.0,9.80,1345.0,29.0,42.0,4,P0133,48.2
1.6,car6,75.0,17.60,1070.0,46.0,42.0,4,P0133,51.4
1.6,car6,75.0,6.70,736.0,51.0,42.0,4,P0133,54.9
1.6,car6,76.0,6.30,823.0,44.0,42.0,4,P0133,54.1
1.6,car6,77.0,11.00,830.0,41.0,42.0,9,P0133,49.4
1.6,car6,78.0,5.50,1020.0,43.0,42.0,6,P0133,44.3
1.6,car6,31.0,14.50,1333.0,58.0,26.0,13,P0133,66.7
1.6,car6,32.0,22.00,1650.0,35.0,26.0,14,P0133,69.4
1.6,car6,33.0,21.60,1604.0,27.0,26.0,8,P0133,69.0
1.6,car6,35.0,7.10,963.0,36.0,26.0,4,P0133,51.8
1.6,car6,36.0,26.70,1238.0,61.0,27.0,23,P0133,58.4
1.6,car6,38.0,11.40,1926.0,27.0,26.0,4,P0133,72.5
1.6,car6,39.0,6.70,911.0,32.0,26.0,4,P0133,47.1
1.6,car6,40.0,5.90,878.0,33.0,26.0,4,P0133,54.1
1.6,car6,41.0,7.50,916.0,38.0,26.0,5,P0133,63.5
1.6,car6,42.0,5.90,880.0,31.0,26.0,4,P0133,52.5
1.6,car6,43.0,12.90,1129.0,59.0,27.0,21,P0133,51.8
1.6,car6,45.0,49.40,2583.0,20.0,27.0,14,P0133,72.5
1.6,car6,45.0,8.60,2145.0,32.0,27.0,4,P0133,45.5
1.6,car6,46.0,5.50,866.0,31.0,27.0,3,P0133,52.5
1.6,car6,48.0,5.50,1003.0,54.0,27.0,10,P0133,56.1
1.6,car6,48.0,20.00,1528.0,43.0,27.0,14,P0133,64.3
1.6,car6,49.0,17.30,2125.0,23.0,27.0,9,P0133,75.3
1.6,car6,51.0,21.60,1606.0,25.0,27.0,10,P0133,67.8
1.6,car6,51.0,18.80,1186.0,30.0,27.0,11,P0133,60.8
1.6,car6,52.0,6.30,1421.0,36.0,27.0,4,P0133,52.9
1.6,car6,53.0,5.90,1226.0,24.0,27.0,4,P0133,50.2
1.6,car6,53.0,8.60,1452.0,27.0,28.0,4,P0133,70.2
1.6,car6,54.0,11.00,1673.0,25.0,28.0,5,P0133,76.1
1.6,car6,54.0,12.50,1809.0,18.0,28.0,4,P0133,56.1
1.6,car6,54.0,16.50,2287.0,30.0,29.0,5,P0133,78.4
1.6,car6,54.0,19.20,1984.0,34.0,29.0,9,P0133,72.5
1.6,car6,54.0,5.90,1821.0,17.0,29.0,4,P0133,44.3
1.6,car6,54.0,19.20,1693.0,63.0,29.0,12,P0133,64.3
1.6,car6,53.0,17.30,1893.0,52.0,29.0,6,P0133,70.6
1.6,car6,54.0,18.40,1409.0,43.0,29.0,11,P0133,66.7
1.6,car6,54.0,5.90,1049.0,31.0,29.0,3,P0133,44.7
1.6,car6,54.0,5.10,854.0,31.0,30.0,3,P0133,56.1
1.6,car6,57.0,5.10,824.0,31.0,30.0,3,P0133,57.3
1.6,car6,59.0,5.90,804.0,35.0,30.0,4,P0133,50.2
1.6,car6,60.0,5.10,806.0,41.0,30.0,3,P0133,52.5
1.6,car6,61.0,13.30,1410.0,56.0,30.0,15,P0133,64.3
1.6,car6,63.0,12.50,1308.0,39.0,30.0,11,P0133,47.1
1.6,car6,63.0,15.30,1288.0,33.0,30.0,13,P0133,50.6
1.6,car6,63.0,5.90,1826.0,39.0,30.0,4,P0133,43.5
1.6,car6,63.0,10.20,1749.0,23.0,30.0,4,P0133,74.9
1.6,car6,63.0,24.30,1349.0,34.0,31.0,12,P0133,62.0
1.6,car6,63.0,5.90,1819.0,26.0,31.0,4,P0133,44.3
1.6,car6,65.0,7.10,1450.0,33.0,32.0,4,P0133,57.3
1.6,car6,66.0,11.80,1610.0,60.0,33.0,15,P0133,71.4
1.6,car6,66.0,20.40,1699.0,43.0,33.0,11,P0133,68.2
1.6,car6,66.0,8.20,1606.0,18.0,32.0,8,P0133,43.5
1.6,car6,66.0,15.70,1454.0,55.0,33.0,5,P0133,65.9
1.6,car6,66.0,12.20,1440.0,17.0,33.0,4,P0133,65.9
1.6,car6,68.0,30.60,1753.0,93.0,33.0,21,P0133,57.3
1.6,car6,69.0,16.10,1599.0,52.0,33.0,5,P0133,67.8
1.6,car6,69.0,15.70,1793.0,34.0,33.0,9,P0133,50.6
1.6,car6,69.0,14.90,1800.0,72.0,34.0,16,P0133,76.5
1.6,car6,69.0,8.20,1649.0,18.0,33.0,3,P0133,72.9
1.6,car6,72.0,25.50,1702.0,80.0,35.0,19,P0133,53.7
1.6,car6,73.0,7.80,1725.0,17.0,35.0,6,P0133,59.6
1.6,car6,73.0,8.20,2054.0,17.0,35.0,4,P0133,44.3
1.6,car6,71.0,42.40,2348.0,57.0,36.0,17,P0133,67.8
1.6,car6,72.0,18.40,2063.0,64.0,36.0,12,P0133,75.3
1.6,car6,72.0,20.80,1887.0,19.0,36.0,13,P0133,70.6
1.6,car6,72.0,17.30,1918.0,20.0,36.0,4,P0133,70.6
1.6,car6,75.0,7.10,845.0,100.0,37.0,3,P0133,45.9
1.6,car6,75.0,48.20,2064.0,82.0,37.0,43,P0133,62.4
1.6,car6,75.0,8.20,1053.0,65.0,37.0,10,P0133,50.2
1.6,car6,76.0,19.60,2058.0,19.0,37.0,5,P0133,68.2
1.6,car6,76.0,15.30,1132.0,95.0,37.0,25,P0133,44.3
1.6,car6,77.0,5.90,1300.0,34.0,37.0,3,P0133,60.0
1.6,car6,77.0,5.90,791.0,83.0,38.0,8,P0133,64.3
1.6,car6,77.0,7.80,530.0,39.0,38.0,6,P0133,50.6
1.6,car6,77.0,6.70,787.0,55.0,38.0,8,P0133,54.9
1.6,car6,78.0,15.30,1292.0,29.0,38.0,11,P0133,65.5
1.6,car6,79.0,9.40,1669.0,22.0,38.0,12,P0133,60.0
1.6,car6,78.0,8.60,1565.0,24.0,39.0,11,P0133,56.5
1.6,car6,78.0,8.60,1457.0,48.0,39.0,9,P0133,70.6
1.6,car6,78.0,14.50,1760.0,32.0,39.0,8,P0133,72.5
1.6,car6,77.0,17.30,1790.0,19.0,39.0,4,P0133,70.2
1.6,car6,78.0,12.20,1297.0,65.0,39.0,9,P0133,55.3
1.6,car6,78.0,18.80,1665.0,50.0,39.0,13,P0133,56.5
1.6,car6,79.0,13.70,2017.0,21.0,39.0,14,P0133,52.5
1.6,car6,79.0,14.10,2041.0,18.0,39.0,7,P0133,76.5
1.6,car6,81.0,10.60,1069.0,60.0,40.0,10,P0133,54.9
1.6,car6,82.0,19.20,1596.0,24.0,40.0,14,P0133,46.7
1.6,car6,82.0,7.50,1848.0,43.0,40.0,4,P0133,63.5
1.6,car6,80.0,18.40,1420.0,62.0,41.0,4,P0133,58.8
1.6,car6,80.0,31.40,1752.0,76.0,42.0,17,P0133,63.5
1.6,car6,81.0,25.90,1807.0,23.0,41.0,11,P0133,67.8
1.6,car6,81.0,9.80,1885.0,19.0,41.0,4,P0133,76.1
1.6,car6,79.0,10.20,1014.0,70.0,42.0,11,P0133,54.9
1.6,car6,80.0,32.50,1925.0,22.0,42.0,15,P0133,64.7
1.6,car6,80.0,12.90,1853.0,19.0,42.0,8,P0133,59.6
1.6,car6,80.0,24.70,1615.0,51.0,42.0,13,P0133,63.1
1.6,car6,80.0,5.10,1534.0,35.0,42.0,3,P0133,47.8
1.6,car6,80.0,22.70,1495.0,28.0,42.0,15,P0133,63.1
1.6,car6,81.0,8.60,788.0,32.0,42.0,5,P0133,57.3
1.6,car6,88.0,9.80,1471.0,74.0,43.0,20,P0133,70.2
1.6,car6,90.0,36.10,2094.0,60.0,43.0,17,P0133,69.4
1.6,car6,90.0,24.30,2100.0,21.0,43.0,7,P0133,68.2
1.6,car6,91.0,5.90,855.0,33.0,45.0,4,P0133,63.1
1.6,car6,91.0,6.70,734.0,30.0,45.0,6,P0133,53.7
1.6,car6,92.0,6.30,1241.0,24.0,45.0,4,P0133,61.2
1.6,car6,93.0,5.10,870.0,32.0,45.0,2,P0133,45.5
1.6,car6,93.0,5.10,766.0,30.0,45.0,3,P0133,49.0
1.6,car6,95.0,26.70,1089.0,25.0,46.0,8,P0133,53.7
1.6,car6,93.0,5.90,1135.0,53.0,46.0,21,P0133,44.7
1.6,car6,90.0,6.30,1930.0,20.0,46.0,10,P0133,60.8
1.6,car6,88.0,24.30,1533.0,64.0,47.0,14,P0133,44.7
1.6,car6,88.0,19.60,1971.0,28.0,47.0,5,P0133,70.2
1.6,car6,90.0,36.90,2502.0,21.0,47.0,7,P0133,69.4
1.6,car6,91.0,10.60,1516.0,28.0,47.0,10,P0133,66.7
1.6,car6,90.0,34.50,2278.0,72.0,48.0,14,P0133,67.1
1.6,car6,90.0,20.00,1767.0,47.0,48.0,11,P0133,62.4
1.6,car6,88.0,5.90,1771.0,28.0,48.0,3,P0133,59.6
1.6,car6,87.0,14.10,1140.0,98.0,48.0,40,P0133,65.9
1.6,car6,87.0,5.90,1533.0,49.0,47.0,2,P0133,46.7
1.6,car6,86.0,14.90,1310.0,24.0,47.0,6,P0133,58.4
1.6,car6,87.0,14.10,1267.0,59.0,48.0,11,P0133,66.7
1.6,car6,87.0,12.90,1741.0,20.0,48.0,4,P0133,71.8
1.6,car6,94.0,17.60,1381.0,58.0,49.0,13,P0133,45.5
1.6,car6,94.0,18.40,1847.0,30.0,48.0,8,P0133,69.4
1.6,car6,94.0,5.50,1367.0,50.0,49.0,9,P0133,63.5
1.6,car6,93.0,8.60,1550.0,25.0,49.0,5,P0133,72.5
1.6,car6,91.0,13.70,1452.0,43.0,49.0,8,P0133,67.8
1.6,car6,90.0,5.10,1500.0,25.0,49.0,9,P0133,46.7
1.6,car6,90.0,18.80,1381.0,44.0,49.0,14,P0133,62.0
1.6,car6,90.0,22.00,1579.0,29.0,49.0,4,P0133,62.4
1.6,car6,94.0,20.80,2115.0,20.0,50.0,11,P0133,70.6
1.6,car6,94.0,5.10,1306.0,31.0,50.0,3,P0133,61.2
1.6,car6,94.0,12.20,1341.0,28.0,50.0,8,P0133,65.9
1.6,car6,93.0,5.90,1353.0,23.0,50.0,4,P0133,45.9
1.6,car6,91.0,5.50,1367.0,31.0,50.0,4,P0133,47.1
1.6,car6,90.0,10.60,1488.0,20.0,50.0,8,P0133,65.5
1.6,car6,89.0,17.60,1645.0,28.0,50.0,4,P0133,67.8
1.6,car6,89.0,17.30,1202.0,28.0,50.0,9,P0133,60.8
1.6,car6,88.0,8.20,1314.0,45.0,50.0,11,P0133,67.8
1.6,car6,89.0,19.20,1513.0,20.0,50.0,8,P0133,65.9
1.6,car6,88.0,11.40,1579.0,27.0,50.0,8,P0133,47.1
1.6,car6,87.0,12.50,1864.0,21.0,50.0,6,P0133,74.9
1.6,car6,87.0,56.90,2856.0,95.0,50.0,27,P0133,65.9
1.6,car6,87.0,37.30,2160.0,99.0,50.0,5,P0133,60.8
1.6,car6,87.0,27.80,2569.0,22.0,49.0,10,P0133,66.7
1.6,car6,86.0,9.00,1448.0,30.0,49.0,4,P0133,64.7
1.6,car6,86.0,27.80,2045.0,41.0,50.0,13,P0133,67.1
1.6,car6,87.0,6.30,1024.0,88.0,50.0,3,P0133,56.5
1.6,car6,87.0,15.70,1145.0,52.0,50.0,11,P0133,51.4
1.6,car6,88.0,11.80,1649.0,19.0,50.0,4,P0133,71.4
1.6,car6,88.0,5.10,1192.0,30.0,50.0,4,P0133,45.9
1.6,car6,88.0,11.00,956.0,31.0,50.0,3,P0133,52.5
1.6,car6,88.0,6.70,784.0,30.0,50.0,3,P0133,45.5
1.6,car6,27.0,6.30,976.0,40.0,24.0,4,P0133,58.4
1.6,car6,28.0,8.60,993.0,55.0,24.0,5,P0133,54.1
1.6,car6,30.0,6.30,752.0,90.0,25.0,6,P0133,60.8
1.6,car6,31.0,44.30,2276.0,72.0,25.0,6,P0133,70.2
1.6,car6,33.0,24.70,1960.0,20.0,24.0,11,P0133,71.8
1.6,car6,34.0,6.30,917.0,52.0,25.0,4,P0133,54.9
1.6,car6,36.0,11.40,1567.0,58.0,26.0,17,P0133,70.6
1.6,car6,37.0,7.50,1284.0,34.0,25.0,5,P0133,50.2
1.6,car6,39.0,6.30,889.0,84.0,26.0,14,P0133,54.9
1.6,car6,39.0,40.40,2032.0,47.0,26.0,20,P0133,68.2
1.6,car6,42.0,21.20,2050.0,20.0,26.0,6,P0133,72.5
1.6,car6,42.0,6.70,1242.0,34.0,26.0,4,P0133,53.7
1.6,car6,43.0,5.50,888.0,31.0,26.0,3,P0133,55.3
1.6,car6,45.0,5.10,858.0,31.0,26.0,3,P0133,56.1
1.6,car6,45.0,5.50,858.0,31.0,26.0,3,P0133,57.6
1.6,car6,47.0,5.10,859.0,30.0,26.0,3,P0133,57.3
1.6,car6,48.0,24.70,1925.0,62.0,27.0,9,P0133,65.5
1.6,car6,48.0,26.30,2017.0,19.0,26.0,12,P0133,68.2
1.6,car6,50.0,27.80,2184.0,22.0,26.0,5,P0133,69.0
1.6,car6,53.0,12.90,1341.0,49.0,27.0,5,P0133,64.3
1.6,car6,54.0,14.10,1434.0,21.0,27.0,8,P0133,45.9
1.6,car6,55.0,8.60,1501.0,33.0,27.0,4,P0133,49.0
1.6,car6,56.0,18.00,1922.0,55.0,27.0,13,P0133,44.7
1.6,car6,57.0,25.90,2251.0,18.0,27.0,6,P0133,72.5
1.6,car6,57.0,15.70,2126.0,33.0,27.0,11,P0133,69.0
1.6,car6,57.0,14.10,2188.0,19.0,27.0,7,P0133,78.4
1.6,car6,55.0,7.80,2009.0,18.0,27.0,4,P0133,44.7
1.6,car6,54.0,8.60,1391.0,23.0,28.0,4,P0133,43.5
1.6,car6,54.0,16.10,1367.0,64.0,29.0,11,P0133,64.7
1.6,car6,54.0,27.80,1736.0,43.0,28.0,13,P0133,67.8
1.6,car6,54.0,11.80,1430.0,61.0,29.0,9,P0133,58.4
1.6,car6,54.0,5.10,859.0,30.0,29.0,3,P0133,48.2
1.6,car6,55.0,5.10,850.0,31.0,29.0,3,P0133,56.1
1.6,car6,57.0,5.50,900.0,31.0,29.0,3,P0133,67.1
1.6,car6,63.0,24.30,2024.0,17.0,30.0,5,P0133,68.2
1.6,car6,64.0,9.80,1472.0,24.0,30.0,10,P0133,51.4
1.6,car6,65.0,16.10,1407.0,79.0,30.0,13,P0133,63.5
1.6,car6,66.0,13.70,1805.0,20.0,30.0,19,P0133,69.0
1.6,car6,66.0,34.90,2440.0,18.0,30.0,11,P0133,70.6
1.6,car6,66.0,12.20,1310.0,57.0,31.0,16,P0133,65.5
1.6,car6,65.0,5.10,1556.0,29.0,31.0,3,P0133,46.7
1.6,car6,69.0,10.20,1611.0,50.0,32.0,4,P0133,70.6
1.6,car6,70.0,29.00,1815.0,43.0,33.0,15,P0133,76.1
1.6,car6,71.0,17.30,1743.0,19.0,33.0,9,P0133,62.4
1.6,car6,72.0,23.50,1623.0,59.0,33.0,19,P0133,51.8
1.6,car6,72.0,27.80,1919.0,65.0,33.0,13,P0133,69.0
1.6,car6,72.0,9.40,1357.0,47.0,33.0,8,P0133,64.3
1.6,car6,73.0,13.70,1437.0,94.0,35.0,9,P0133,64.3
1.6,car6,74.0,35.30,2191.0,29.0,34.0,10,P0133,67.1
1.6,car6,75.0,12.20,1317.0,25.0,34.0,6,P0133,65.5
1.6,car6,75.0,19.20,1463.0,73.0,35.0,20,P0133,65.5
1.6,car6,75.0,31.00,1915.0,63.0,36.0,5,P0133,64.7
1.6,car6,76.0,31.00,2043.0,34.0,36.0,15,P0133,69.0
1.6,car6,76.0,6.30,1854.0,31.0,36.0,4,P0133,51.8
1.6,car6,75.0,7.80,2007.0,20.0,36.0,5,P0133,52.5
1.6,car6,74.0,34.10,1452.0,79.0,36.0,27,P0133,58.4
1.6,car6,73.0,32.90,1719.0,62.0,36.0,19,P0133,62.0
1.6,car6,73.0,30.20,1716.0,24.0,36.0,14,P0133,64.3
1.6,car6,74.0,5.10,775.0,28.0,36.0,10,P0133,48.2
1.6,car6,75.0,40.40,2413.0,81.0,37.0,11,P0133,67.8
1.6,car6,75.0,29.80,2094.0,19.0,37.0,13,P0133,69.0
1.6,car6,75.0,30.60,1658.0,19.0,37.0,15,P0133,55.3
1.6,car6,76.0,24.30,1828.0,23.0,37.0,8,P0133,62.4
1.6,car6,76.0,9.80,1633.0,23.0,37.0,3,P0133,70.2
1.6,car6,76.0,14.90,1121.0,54.0,37.0,9,P0133,53.7
1.6,car6,76.0,16.90,1027.0,84.0,39.0,19,P0133,57.3
1.6,car6,77.0,18.80,1638.0,18.0,37.0,5,P0133,67.8
1.6,car6,76.0,17.30,1801.0,30.0,38.0,8,P0133,67.1
1.6,car6,75.0,15.30,1764.0,19.0,38.0,9,P0133,71.4
1.6,car6,75.0,6.30,1521.0,68.0,39.0,3,P0133,42.4
1.6,car6,75.0,5.10,1332.0,27.0,39.0,4,P0133,45.9
1.6,car6,75.0,10.60,1068.0,68.0,39.0,9,P0133,55.3
1.6,car6,76.0,20.00,1621.0,59.0,39.0,14,P0133,58.4
1.6,car6,77.0,15.70,1625.0,38.0,39.0,8,P0133,71.4
1.6,car6,77.0,13.70,1588.0,19.0,39.0,4,P0133,70.2
1.6,car6,76.0,9.40,1210.0,45.0,39.0,8,P0133,45.9
1.6,car6,77.0,8.20,1218.0,27.0,39.0,6,P0133,54.9
1.6,car6,78.0,14.50,1640.0,25.0,39.0,9,P0133,66.7
1.6,car6,79.0,7.50,1474.0,85.0,39.0,10,P0133,55.3
1.6,car6,78.0,23.90,1770.0,41.0,39.0,7,P0133,67.8
1.6,car6,78.0,11.40,1607.0,20.0,39.0,6,P0133,71.8
1.6,car6,76.0,14.90,1045.0,32.0,39.0,12,P0133,58.4
1.6,car6,77.0,30.20,2042.0,36.0,39.0,5,P0133,68.2
1.6,car6,77.0,19.20,1695.0,19.0,39.0,4,P0133,68.2
1.6,car6,81.0,13.70,1132.0,56.0,42.0,12,P0133,55.3
1.6,car6,82.0,22.70,1736.0,69.0,42.0,16,P0133,67.8
1.6,car6,83.0,7.50,1495.0,22.0,41.0,9,P0133,51.4
1.6,car6,84.0,20.40,866.0,44.0,42.0,32,P0133,43.1
1.6,car6,87.0,9.40,1392.0,91.0,42.0,19,P0133,69.0
1.6,car6,88.0,31.40,1416.0,24.0,42.0,22,P0133,55.3
1.6,car6,90.0,11.00,1178.0,27.0,43.0,15,P0133,61.2
1.6,car6,90.0,18.00,1874.0,20.0,43.0,4,P0133,71.4
1.6,car6,90.0,5.50,1675.0,19.0,43.0,3,P0133,52.9
1.6,car6,87.0,5.10,1532.0,23.0,43.0,3,P0133,43.5
1.6,car6,84.0,33.30,2434.0,24.0,43.0,11,P0133,70.6
1.6,car6,84.0,23.90,1728.0,46.0,44.0,11,P0133,67.1
1.6,car6,84.0,5.10,1632.0,38.0,44.0,3,P0133,43.5
1.6,car6,83.0,11.40,1692.0,24.0,44.0,4,P0133,72.9
1.6,car6,82.0,27.80,2184.0,27.0,44.0,15,P0133,70.6
1.6,car6,83.0,53.70,2697.0,95.0,45.0,6,P0133,64.7
1.6,car6,83.0,10.20,2347.0,62.0,45.0,6,P0133,51.8
