bizId,name,rating,reviewCount,formattedAddress,latitude,longitude,categories,region,city,isAd,photoUrl,businessUrl
rMUyTGt_FW2AHUn-kfraDA,Thanh Auto Repair,4.7,578,10462 Stanford Ave,33.77759281374617,-117.950351,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/wK35TuWtkEHkcNrRbK6fhg/ls.jpg,https://www.yelp.com/biz/thanh-auto-repair-garden-grove?osq=Auto+Services&override_cta=Get+pricing
IXwsk18NDr0U5KKukrNhIQ,Joeys Auto Service,4.7,288,19232 Beach Blvd,33.6830535,-117.9878,"['Auto Repair', 'Body Shops', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/5CB19qXZT4c2-J2W_ksg1g/ls.jpg,https://www.yelp.com/biz/joeys-auto-service-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
xnZn5vyQEJ6mbidRdnXqEQ,Tony's OC Auto Service,4.8,25,10585 Lawson River Ave,33.6967118,-117.9442311,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/jA9IIU9eb9nvzfVXOdE9rQ/ls.jpg,https://www.yelp.com/biz/tonys-oc-auto-service-fountain-valley-3?osq=Auto+Services&override_cta=Get+pricing
GLtF7mDtRLXBShd02N7vrQ,Enjoying Mechanics,4.8,104,17922 Gothard St,33.702435371783054,-117.9992907561461,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/ZX7iu3jEGfxzG9EL53taXw/ls.jpg,https://www.yelp.com/biz/enjoying-mechanics-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
qCSzC6hDyoUtLZAtUZbbzg,The Auto Service,4.6,241,800 S Grand Ave,33.7380223,-117.8506256,"['Auto Repair', 'Tires', 'Smog Check Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/Z2H-o_LSF_tJVcSjgQEOUA/ls.jpg,https://www.yelp.com/biz/the-auto-service-santa-ana?osq=Auto+Services&override_cta=Get+pricing
uZ0Q_l8CgUF1fhqpLNSCxA,Automotive Excellence,4.6,186,17532 Metzler Ln,33.7077692,-117.9981806,['Auto Repair'],California,Huntington-Beach,True,https://s3-media0.fl.yelpcdn.com/bphoto/_DOazHy0KBldZwZZTM90dw/ls.jpg,https://www.yelp.com/biz/automotive-excellence-huntington-beach-2?override_cta=Get+pricing
FcVmrpSo_-gVmD-JWVSVdA,JP's European Auto,4.9,139,7271 Autopark Dr,33.69463804742119,-118.00139884721528,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/XLKN71iotz02PIgYKFED9w/ls.jpg,https://www.yelp.com/biz/jps-european-auto-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
niEascBKrzQ-S6D3p3RWrw,Franks Performance,4.6,9,8012 Ebbtide Cir,33.6634227,-117.9879447,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/fU-xHx95LmPWNiE59xSh1A/ls.jpg,https://www.yelp.com/biz/franks-performance-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
5Ej8-OYECsHbKErM_kvGfw,Willy's Auto Service,4.8,131,17532 Metzler Ln,33.7077692,-117.9981806,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/K-D7EEwmmqr1LCvVgQCmYQ/ls.jpg,https://www.yelp.com/biz/willys-auto-service-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
QNqlbJX6x48MO0psEIFjVw,Harbor Auto Service Center,4.9,421,1995 Harbor Blvd,33.6469426,-117.9196654,"['Auto Repair', 'Body Shops', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/DS2XOqX1kkWA5ufKWZ9NzQ/ls.jpg,https://www.yelp.com/biz/harbor-auto-service-center-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
ae8y9O5ZpVv117Kn91SHRA,H & A Auto,4.9,184,1366 Logan Ave,33.6791885,-117.9142796,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/hr1VdCBLsWwJBtK8gXVJ1Q/ls.jpg,https://www.yelp.com/biz/h-and-a-auto-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
Pntkx5i9otF8ZP0BJms71g,Hans Imports,4.7,102,7552 Talbert Ave,33.7007307,-117.9969705,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/l48uG83Evv4cPLUTyr7l4Q/ls.jpg,https://www.yelp.com/biz/hans-imports-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
KGK9MX0nwNtfKlKh5TeVpQ,Harbor Brakes & Auto Repair,4.8,527,13692 Harbor Blvd,33.7643701,-117.9194507,"['Tires', 'Auto Repair', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/E3qkt6eDl0kaH-22iPd48w/ls.jpg,https://www.yelp.com/biz/harbor-brakes-and-auto-repair-garden-grove-3?osq=Auto+Services&override_cta=Get+pricing
Ct5upaCsPqi_cp6tCqdEuQ,Ron Catt Auto Care,4.8,160,15841 Chemical Ln,33.7323337,-118.0369969,"['Auto Repair', 'Oil Change Stations', 'Tires']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/Ao24w1pzbMyEI-QUUfoKBg/ls.jpg,https://www.yelp.com/biz/ron-catt-auto-care-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
MQJ5p1YUYcAhOMn7V6pZ5A,AutoWave Honda & Acura Specialists,4.7,177,17122 Gothard St,33.7136665,-117.999784,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/0NEP-PWoNQ3M_KGC628ZSg/ls.jpg,https://www.yelp.com/biz/autowave-honda-and-acura-specialists-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
UKSowNgasJrAYtew9ypo9w,Jim's Automotive Specialties,4.9,187,18471 B Repair Ln,33.694041,-118.0018667,"['Auto Repair', 'Oil Change Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/eooGtB7iesSnfnx3wrmYyg/ls.jpg,https://www.yelp.com/biz/jims-automotive-specialties-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
dKK5ofdyNiMrZs5Wr7Iv-Q,Schmidty's Garage,4.4,385,19300 Beach Blvd,33.6823424,-117.9879188,"['Auto Repair', 'Tires', 'Hybrid Car Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/0KxBT-OZI-Cb57YyR-JHhg/ls.jpg,https://www.yelp.com/biz/schmidtys-garage-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
0aJQlBBw5wEhZb33o0GKfA,Costa Mesa Auto Service Center,4.7,79,1747 Anaheim Ave,33.637779,-117.9236048,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/Gy6oWxROWqGqBedZTjJWVg/ls.jpg,https://www.yelp.com/biz/costa-mesa-auto-service-center-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
RL5tnXJOcZ6JT8bfIUTaVw,C & G Automotive,4.8,21,17861 Sampson Ln,33.7034265,-117.9975878,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/Y6wP9tNrgrbuLUzF15WZyQ/ls.jpg,https://www.yelp.com/biz/c-and-g-automotive-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
bwxlyco_F5n4Zp3YCc_CBA,J & S Gear Co.,4.8,55,18222 Gothard St,33.6977705,-117.9993312,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/m_swNeQsAO1diwJKg2StUg/ls.jpg,https://www.yelp.com/biz/j-and-s-gear-co-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
WyrBi7FFFlr3xoQgO-au2w,Quik Lube & Oil,4.3,134,5841 Warner Ave,33.7158246,-118.0260107,"['Oil Change Stations', 'Auto Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/RTJyRRoW1rxUxXkYLaoDOw/ls.jpg,https://www.yelp.com/biz/quik-lube-and-oil-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
xpttaYW2Ch7NNCWbAL1zCg,Drive-In Automotive,5.0,22,7950 Yorktown Ave,33.6789123,-117.9902517,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/TGzykT66zDSuNKC7iyUcCQ/ls.jpg,https://www.yelp.com/biz/drive-in-automotive-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
xhOW4ixOTLRZz3vudM8XMw,Subaru Automotive Repair and Service,5.0,6,2934 S Western Ave,34.02799455572975,-118.3087329,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/pC29UPiCrE5gnJI5HBSUiQ/ls.jpg,https://www.yelp.com/biz/subaru-automotive-repair-and-service-los-angeles?osq=Auto+Services&override_cta=Get+pricing
cAMoagUgbYSbdk9XO3MLFA,Caliber Collision,4.3,73,15701 Graham St,33.7345203,-118.0332966,"['Body Shops', 'Auto Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/ASVFBn_58M0NeaQlW5rEhQ/ls.jpg,https://www.yelp.com/biz/caliber-collision-huntington-beach-2?osq=Auto+Services&override_cta=Get+pricing
LIXMLD8lt7p2yVNihjturA,Unique OffRoad,4.7,60,7542 Warner Ave,33.7152898,-117.9972678,"['Auto Parts & Supplies', 'Tires', 'Auto Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/pFCqwac_CyQcnK1z9TvVSA/ls.jpg,https://www.yelp.com/biz/unique-offroad-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
1XZOWOMh_S7jDtk9GTdS-g,Pro Tire Auto Service,4.5,80,15441 Beach Blvd,33.7380579673943,-117.989894114435,"['Auto Repair', 'Oil Change Stations', 'Tires']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/2K8EivfKYO8DLALvAXc-uw/ls.jpg,https://www.yelp.com/biz/pro-tire-auto-service-midway-city?osq=Auto+Services&override_cta=Get+pricing
Qu1PnIyjDieZMjHmBkX0gQ,AAA Convertible & Sunroof Services,4.7,232,738 W 17th St,33.6366987,-117.9290727,"['Auto Repair', 'Auto Upholstery']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/X8x5SM08FWIqE_KmhvzrQw/ls.jpg,https://www.yelp.com/biz/aaa-convertible-and-sunroof-services-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
L_TcXZdrQPhbyN2Oyk-l6A,German Car Repair,5.0,6,1759 Placentia Ave,33.6381087,-117.9333162,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/DqjEUmQxshiSH0iX2pKLDQ/ls.jpg,https://www.yelp.com/biz/german-car-repair-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
WsOdx3HSgrgr0zBwX7b5kg,J&C Tires & Service,4.9,92,914 S Harbor Blvd,33.7354195,-117.920596,"['Tires', 'Oil Change Stations', 'Auto Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/YcCkEvfqQoMhE6Gt6l8Lmg/ls.jpg,https://www.yelp.com/biz/j-and-c-tires-and-service-santa-ana-2?osq=Auto+Services&override_cta=Get+pricing
UUYT5B32tENroPkZrI5-TQ,ACA Automotive,4.3,1573,5101 E Willow St,33.803683,-118.1331377,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/buJ1MA1unCYQ3c3m2cDt_w/ls.jpg,https://www.yelp.com/biz/aca-automotive-long-beach?osq=Auto+Services&override_cta=Get+pricing
Ygk61oWvyBIC20U22sIAtA,DNZ Automotive,4.7,146,1550 Newport Blvd,33.6316794813498,-117.92340158149,"['Auto Repair', 'Oil Change Stations', 'Car Dealers']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/65UpUq2CW-kR9zqdgwTYXg/ls.jpg,https://www.yelp.com/biz/dnz-automotive-costa-mesa-11?osq=Auto+Services&override_cta=Get+pricing
psVF9prHenPpKcqkvKMKrg,Gear Up Tires,5.0,102,19232 Beach Blvd,33.68315888097959,-117.98797252819811,"['Tires', 'Auto Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/5LtiZJ9kql3yUj3lo61L4A/ls.jpg,https://www.yelp.com/biz/gear-up-tires-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
_ckfuYwhRh9QVV1w2Kg9gQ,Advanced Auto Service & Tires,4.8,183,3040 E Anaheim St,33.782383,-118.155831,"['Auto Repair', 'Tires', 'Car Inspectors']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/E5gpOKwMEXtJMOpaGG9O8g/ls.jpg,https://www.yelp.com/biz/advanced-auto-service-and-tires-long-beach?osq=Auto+Services&override_cta=Get+pricing
Hlg3d2SkHfzqizYK4ByOzw,Beemer & Benz,4.8,324,2606 S Harbor Blvd,33.7127259,-117.920432,"['Auto Repair', 'Tires', 'Oil Change Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/kRVHhAWmYs2Zjbm5wiD2aQ/ls.jpg,https://www.yelp.com/biz/beemer-and-benz-santa-ana?osq=Auto+Services&override_cta=Get+pricing
ztuZXjz1ZxFHxeHHOt5yTQ,Discount Tire & Service Centers,4.2,466,7582 Warner Ave,33.7149464,-117.9963639,"['Tires', 'Auto Repair', 'Oil Change Stations']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/f_CdN-XNMtWZaO2jiy-f6w/ls.jpg,https://www.yelp.com/biz/discount-tire-and-service-centers-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
ZzffigonZc_d3_GIOSAGAg,1 Stop Complete Auto Care,4.8,106,7382 Talbert Ave,33.7007747,-117.999332,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/ChY08NL9tb_q-uYU4CupqQ/ls.jpg,https://www.yelp.com/biz/1-stop-complete-auto-care-huntington-beach-10?osq=Auto+Services&override_cta=Get+pricing
owr-tajVQ4xhN66hgVMXHQ,Frank's Radiator Service,4.8,4,18361 Beach Blvd,33.695709,-117.989317,['Auto Repair'],California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/franks-radiator-service-huntington-beach?osq=Auto+Services&override_cta=Get+pricing
NfAWvRZa9GUJAMAHqH4KJQ,714 Tires,4.7,540,10591 Bechler River Ave,33.6959015,-117.9439845,"['Tires', 'Auto Repair', 'Wheel & Rim Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/GggiL_Acjq6p2zjK4Q8KYw/ls.jpg,https://www.yelp.com/biz/714-tires-fountain-valley?osq=Auto+Services&override_cta=Get+pricing
RBTMy2iAsgCPatu4IuPsKw,S & K German & European Auto Repair,4.5,161,15195 Moran St,33.7418586,-117.967798,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Huntington-Beach,False,https://s3-media0.fl.yelpcdn.com/bphoto/vc33aBF1aqO-F1ZBrdHnBQ/ls.jpg,https://www.yelp.com/biz/s-and-k-german-and-european-auto-repair-westminster?osq=Auto+Services&override_cta=Get+pricing
7_qy9DS5RAkbzzAR1YDovw,Mike's Auto Repair & Body Center,4.8,1071,11062 Burbank Blvd,34.1719027838714,-118.372350084656,"['Auto Repair', 'Body Shops']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/tjXR7KXV9SA0vctaSCeZ9g/ls.jpg,https://www.yelp.com/biz/mikes-auto-repair-and-body-center-north-hollywood?osq=Auto+Services&override_cta=Get+pricing
yw2UkMpXKay9rnz3BU3dOA,J&E Complete Auto Service,4.9,826,601 S Glendale Ave,34.1397631,-118.2509492,"['Auto Repair', 'Transmission Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/2fIrSVx6i8jnHCgfCLIsIQ/ls.jpg,https://www.yelp.com/biz/j-and-e-complete-auto-service-glendale?osq=Auto+Services&override_cta=Get+pricing
1260m1JUUCE4RBrbKgZ8qg,Lucy's Auto Center,4.4,416,5601 W Pico Blvd,34.0501405600806,-118.360181049109,"['Auto Repair', 'Body Shops']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/948MRgoCgOLwONq09TFm7g/ls.jpg,https://www.yelp.com/biz/lucys-auto-center-los-angeles?osq=Auto+Services&override_cta=Get+pricing
POwn1-F7Z-OLW_EkPO4bYg,Hana Auto Service,4.7,337,4401 Beverly Blvd,34.0765286,-118.3049531,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/V3Cq7aG59L4PaIYgKZO4zA/ls.jpg,https://www.yelp.com/biz/hana-auto-service-los-angeles?osq=Auto+Services&override_cta=Get+pricing
uyinG-ImD-Y5emWmIJDByA,Hollywood Star Smog Check & Auto Repair,4.8,131,840 N Western Ave,34.0856056,-118.3089143,"['Auto Repair', 'Registration Services', 'Smog Check Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/iaqAWvzNbHbaZwiZnOYVlA/ls.jpg,https://www.yelp.com/biz/hollywood-star-smog-check-and-auto-repair-los-angeles-2?osq=Auto+Services&override_cta=Get+pricing
64p1e3kI3JoDg61PslmkJg,Hans  Auto,4.4,347,2921 W Pico Blvd,34.04740430386496,-118.3038677728594,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/f_kTkMvfx4mjmuUPC9hmQA/ls.jpg,https://www.yelp.com/biz/hans-auto-los-angeles-4?osq=Auto+Services&override_cta=Get+pricing
UnXELM2Nw-L4r_6yDHYvLw,Kim's Auto Service and Repair,4.5,202,1135 W Manchester Blvd,33.9602886,-118.3766741,"['Auto Repair', 'Smog Check Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/b-LyyHyOLeLihIKcC7OH_g/ls.jpg,https://www.yelp.com/biz/kims-auto-service-and-repair-inglewood?osq=Auto+Services&override_cta=Get+pricing
8tC7YRdMJPB_LHBZuhlDYQ,One Stop Auto Care,4.4,368,4695 Eagle Rock Blvd,34.130114156260966,-118.2172187,"['Auto Repair', 'Transmission Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/npELWpZsRafU_WM9xZnSIg/ls.jpg,https://www.yelp.com/biz/one-stop-auto-care-los-angeles-2?osq=Auto+Services&override_cta=Get+pricing
G-CaVtx9mUxU2cK1vfoNmw,Glendale Lube Center,4.7,689,605 E Harvard St,34.1446697,-118.2485031,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/5SL1BP6lwcmS4_8bworZmw/ls.jpg,https://www.yelp.com/biz/glendale-lube-center-glendale?osq=Auto+Services&override_cta=Get+pricing
FYpCyeDFmX3SPrns_ZusSg,Alexander Complete Auto Repair & Towing,4.9,145,3521 W Slauson Ave,33.9891854,-118.3342216,"['Auto Repair', 'Towing', 'Hybrid Car Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/2TqHQOLNX5YNIcquAGJadg/ls.jpg,https://www.yelp.com/biz/alexander-complete-auto-repair-and-towing-los-angeles-11?osq=Auto+Services&override_cta=Get+pricing
hLX1UCogZFN1Z-IDMVYHEg,Super Auto Dent Body,4.8,177,2330 W Washington Blvd,34.0395574,-118.3128558,"['Body Shops', 'Auto Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/B3RCz-TO8RoQCu6_7GN8kA/ls.jpg,https://www.yelp.com/biz/super-auto-dent-body-los-angeles?osq=Auto+Services&override_cta=Get+pricing
udyPEJjj1pMXr6qYz4vWHA,La Tires Auto & Body Shop,4.4,165,5100 W Pico Blvd,34.04759,-118.34974414770002,"['Tires', 'Body Shops', 'Auto Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/13xylOxUJCbfJ2-bBdNzFQ/ls.jpg,https://www.yelp.com/biz/la-tires-auto-and-body-shop-los-angeles?osq=Auto+Services&override_cta=Get+pricing
QCWGWJcoVdgr31I2zOA8IA,Automed Car Care,4.6,297,11151 Washington Pl,34.0097805,-118.4130114,"['Auto Repair', 'Tires', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/yNVd4hGdFr6wi24sgX09Tw/ls.jpg,https://www.yelp.com/biz/automed-car-care-culver-city?osq=Auto+Services&override_cta=Get+pricing
UUtN7prnWeCQOIOmEh3mBA,J&S Onestop Auto Repair,4.9,257,4220 W Olympic Blvd,34.0545656,-118.3237626,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/Xbk2qirKeY16OiO5YFKtPg/ls.jpg,https://www.yelp.com/biz/j-and-s-onestop-auto-repair-los-angeles?osq=Auto+Services&override_cta=Get+pricing
wR86vRtCzeDRvQod3r-1WQ,High Tech Auto Service,4.7,330,2700 Lincoln Blvd,34.00540494354937,-118.47482678154266,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/fzzKTns_UABiI9ewczsazA/ls.jpg,https://www.yelp.com/biz/high-tech-auto-service-santa-monica-3?osq=Auto+Services&override_cta=Get+pricing
dJpVmq7WUg7tFPGrzT5qAA,Japanese Auto Center,4.6,553,1846 Del Amo Blvd,33.8465762446688,-118.31072489143432,['Auto Repair'],California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/eMd0WXAkjb1B2ST7sOuJaQ/ls.jpg,https://www.yelp.com/biz/japanese-auto-center-torrance?osq=Auto+Services&override_cta=Get+pricing
xhOW4ixOTLRZz3vudM8XMw,Subaru Automotive Repair and Service,5.0,6,2934 S Western Ave,34.02799455572975,-118.3087329,['Auto Repair'],California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/pC29UPiCrE5gnJI5HBSUiQ/ls.jpg,https://www.yelp.com/biz/subaru-automotive-repair-and-service-los-angeles?osq=Auto+Services&override_cta=Get+pricing
ZThGpUKXDnLdOTy5FdrdDQ,Ed Little Auto Service,4.8,793,4318 Sepulveda Blvd,34.0045173,-118.409122,['Auto Repair'],California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/_QLg4ku2IK0abGJmw95gsQ/ls.jpg,https://www.yelp.com/biz/ed-little-auto-service-culver-city?osq=Auto+Services&override_cta=Get+pricing
utUCMfx6VDpjo4F7corGnQ,G & B Auto Service,4.9,455,7500-7504 Santa Monica Blvd,34.090489,-118.353443,"['Auto Repair', 'Body Shops']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/vvhQ3OZ4i_Cj3-sWL6pQbQ/ls.jpg,https://www.yelp.com/biz/g-and-b-auto-service-west-hollywood-2?osq=Auto+Services&override_cta=Get+pricing
pBOUB5dl6umNkMLTfltKhQ,Precision Auto Clinic,4.9,307,7750 Sepulveda Blvd,34.211960460304475,-118.465575,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/gtPDFGNYbLYa1R5aX1qf9g/ls.jpg,https://www.yelp.com/biz/precision-auto-clinic-van-nuys-4?osq=Auto+Services&override_cta=Get+pricing
2DXvUpEXdVYbA-b9LYciVw,Euro-Tech Motors,4.8,71,1925 Century Park E,34.0605665,-118.4143789,['Auto Repair'],California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/oH50fAvK1Mm-n1RbdWh6RQ/ls.jpg,https://www.yelp.com/biz/euro-tech-motors-los-angeles-4?osq=Auto+Services&override_cta=Get+pricing
CPaH4E4z6s9CY09B_QNlwg,K.T. Auto & Tire,4.3,74,1163 S La Brea Ave,34.0540355,-118.3438434,"['Tires', 'Auto Repair', 'Smog Check Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/BAYEzUDz4tey0Z-5He6Thg/ls.jpg,https://www.yelp.com/biz/k-t-auto-and-tire-los-angeles?osq=Auto+Services&override_cta=Get+pricing
11tvxfOhTzaUGbk2pwgIQA,Davis Bros Tires,4.8,951,5931 W Washington Blvd,34.032534,-118.375018,"['Tires', 'Auto Repair', 'Wheel & Rim Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/LEbwPXbuKDIyHUk-4h2_Xg/ls.jpg,https://www.yelp.com/biz/davis-bros-tires-culver-city-2?osq=Auto+Services&override_cta=Get+pricing
oua_mMH2hRAi92O6HCQNgg,Superformance Foreign Auto Repair,4.9,209,2316 Cotner Ave,34.037553,-118.437439,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/VqGIL18_0pLklv8eTI-Zng/ls.jpg,https://www.yelp.com/biz/superformance-foreign-auto-repair-los-angeles?osq=Auto+Services&override_cta=Get+pricing
jZOlGCEWPTN7vv6HR88jFA,SMG Auto Repair,4.9,80,4700 Beverly Blvd,34.0759953,-118.3116771,"['Tires', 'Auto Repair']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/_-EYG1sVhF6D5iisDxL-zA/ls.jpg,https://www.yelp.com/biz/smg-auto-repair-los-angeles?osq=Auto+Services&override_cta=Get+pricing
KtrJ9UNYiuzksovUog7XkQ,A & D Automotive Repair,4.8,132,2929 Firestone Blvd,33.9558492,-118.219265,"['Auto Repair', 'Smog Check Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/fgE4ieKFkugbRpOIvgi85g/ls.jpg,https://www.yelp.com/biz/a-and-d-automotive-repair-south-gate?osq=Auto+Services&override_cta=Get+pricing
AuzgO6wAGru8r6A9wXKcNA,P&W Auto Service And Smog,4.8,200,315 W Mission Rd,34.0881661,-118.1269987,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/kbtsTWfohd_34zgY9JEzlA/ls.jpg,https://www.yelp.com/biz/p-and-w-auto-service-and-smog-alhambra?osq=Auto+Services&override_cta=Get+pricing
wIZc-ZIk55BYUXiiiFKH9g,Andre's Automotive,4.9,131,4404 Woodman Ave,34.1506541,-118.4307942,['Auto Repair'],California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/YeWAVraigLN4xuPk8o1SQA/ls.jpg,https://www.yelp.com/biz/andres-automotive-sherman-oaks-2?osq=Auto+Services&override_cta=Get+pricing
irrBepaiVhn3USRzGVaGQQ,Crown Auto Service,4.4,286,2101 Pontius Ave,34.0414584276035,-118.439848423004,"['Auto Repair', 'Oil Change Stations']",California,Los-Angeles,False,https://s3-media0.fl.yelpcdn.com/bphoto/nYhsjRCh0GU91nrd220bZA/ls.jpg,https://www.yelp.com/biz/crown-auto-service-los-angeles-2?osq=Auto+Services&override_cta=Get+pricing
